cnpj loja,cnpj destinatário,fornecedor,nota,peças,valor unitario,loja,bandeira,data
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,1,45,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,104,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,104,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,104,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,1,104,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,127,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,1,127,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,1,127,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,77,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,1,77,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,77,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,77,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,73,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,1,73,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,73,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,73,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,86,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,1,86,crf iriri,crf,20230430
70007592856501,81258846755154,braziline industria e comercio ltda,346015052,2,86,crf iriri,crf,20230430
18936678694947,59975108478085,tropimax industria e comercio de calcados ltda,334919259,36,25,cru centro,cru,20230430
18936678694947,59975108478085,tropimax industria e comercio de calcados ltda,334919259,36,25,cru centro,cru,20230430
18936678694947,59975108478085,tropimax industria e comercio de calcados ltda,334919259,36,25,cru centro,cru,20230430
18936678694947,59975108478085,tropimax industria e comercio de calcados ltda,334919259,36,25,cru centro,cru,20230430
18936678694947,59975108478085,dass nordeste calcados e artigos esportivos s.a.,295419483,5,143,cru centro,cru,20230430
18936678694947,59975108478085,dass nordeste calcados e artigos esportivos s.a.,295419483,12,143,cru centro,cru,20230430
18936678694947,59975108478085,dass nordeste calcados e artigos esportivos s.a.,295419483,18,143,cru centro,cru,20230430
18936678694947,59975108478085,dass nordeste calcados e artigos esportivos s.a.,295419483,10,143,cru centro,cru,20230430
99899134181408,47219029780115,flu vitoria comercio de materiais esp vest e acessorios,184471286,50,400,pequeno vitório,pequeno,20230430
99899134181408,47219029780115,flu vitoria comercio de materiais esp vest e acessorios,184471286,50,400,pequeno vitório,pequeno,20230430
99899134181408,47219029780115,flu vitoria comercio de materiais esp vest e acessorios,184471286,50,400,pequeno vitório,pequeno,20230430
99899134181408,47219029780115,flu vitoria comercio de materiais esp vest e acessorios,184471286,50,400,pequeno vitório,pequeno,20230430
99899134181408,47219029780115,flu vitoria comercio de materiais esp vest e acessorios,184471286,50,400,pequeno vitório,pequeno,20230430
99899134181408,47219029780115,flu vitoria comercio de materiais esp vest e acessorios,184471286,40,401,pequeno vitório,pequeno,20230430
99899134181408,47219029780115,flu vitoria comercio de materiais esp vest e acessorios,184471286,40,400,pequeno vitório,pequeno,20230430
31812471950820,22566594678570,arezzo industria e comercio s.a.,563367864,1,252,veste moda - praia,veste,20230430
31812471950820,22566594678570,arezzo industria e comercio s.a.,563367864,2,252,veste moda - praia,veste,20230430
31812471950820,22566594678570,arezzo industria e comercio s.a.,563367864,3,252,veste moda - praia,veste,20230430
31812471950820,22566594678570,arezzo industria e comercio s.a.,563367864,3,252,veste moda - praia,veste,20230430
31812471950820,22566594678570,arezzo industria e comercio s.a.,563367864,2,252,veste moda - praia,veste,20230430
31812471950820,22566594678570,arezzo industria e comercio s.a.,563367864,1,252,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,108,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,96,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,125,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,91,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,125,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,125,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,91,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,125,veste moda - praia,veste,20230430
31812471950820,22566594678570,alpar  do brasil ind.com.ltda,574150859,2,658,veste moda - praia,veste,20230430
20822893696512,19894015300365,luxottica brasil produtos oticos e esportivos ltda,257374368,1,283,insurrection,veste,20230429
20822893696512,19894015300365,luxottica brasil produtos oticos e esportivos ltda,642737793,2,277,insurrection,veste,20230429
20822893696512,19894015300365,miranda inflaveis ltda,615721701,1,3051,insurrection,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,2,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,4,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,6,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,6,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,4,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,2,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,1,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,2,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,3,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,2,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,2,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,1,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,1,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,2,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,3,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,3,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,2,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,tess industria e comercio ltda,656352170,1,92,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,77,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,77,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,77,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,59,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,59,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,59,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,68,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,68,j g - sports shopping,veste,20230429
54295775863644,71884567530803,arezzo industria e comercio s.a.,213790811,2,68,j g - sports shopping,veste,20230429
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,12,75,j g - sports shopping,veste,20230429
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,2,65,j g - sports shopping,veste,20230429
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,4,65,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,4,65,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,2,65,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,2,200,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,4,200,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,4,200,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,321005020,2,200,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,108,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,96,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,125,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,91,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,125,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,125,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,91,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,125,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,3,63,j g - sports shopping,veste,20230428
54295775863644,71884567530803,alpar  do brasil ind.com.ltda,811124389,2,658,j g - sports shopping,veste,20230428
54295775863644,71884567530803,boardriders do brasil comercio de artigos esportivos ltda,546342564,1,1350,j g - sports shopping,veste,20230428
54295775863644,71884567530803,boardriders do brasil comercio de artigos esportivos ltda,546342564,1,750,j g - sports shopping,veste,20230428
